"Number","Address","Data","Content","Time","AUX",
"421.0","00.EDB8","FF12"," INVALID_OPCODE","9.966083 ms
9.966083 ms","0000",
"","","","OP-CODE Fetch","","",
"423.0","00.EDB8","FF12"," INVALID_OPCODE","9.989450 ms
9.989450 ms","0000",
"","","","OP-CODE Fetch","","",
"425.0","00.EDB8","FF12"," INVALID_OPCODE","10.009267 ms
10.009267 ms","0000",
"","","","OP-CODE Fetch","","",
"427.0","00.EDB8","FF12"," INVALID_OPCODE","10.078800 ms
10.078800 ms","0000",
"","","","OP-CODE Fetch","","",
"429.0","00.EDB8","FF12"," INVALID_OPCODE","9.939117 ms
9.939117 ms","0000",
"","","","OP-CODE Fetch","","",
"431.0","00.EDB8","FF12"," INVALID_OPCODE","10.016483 ms
10.016483 ms","0000",
"","","","OP-CODE Fetch","","",
"433.0","00.EDB8","FF12"," INVALID_OPCODE","9.981550 ms
9.981550 ms","0000",
"","","","OP-CODE Fetch","","",
"435.0","00.EDB8","FF12"," INVALID_OPCODE","10.007800 ms
10.007800 ms","0000",
"","","","OP-CODE Fetch","","",
"437.0","00.EDB8","FF12"," INVALID_OPCODE","9.978617 ms
9.978617 ms","0000",
"","","","OP-CODE Fetch","","",
"439.0","00.EDB8","FF12"," INVALID_OPCODE","10.008316 ms
10.008316 ms","0000",
"","","","OP-CODE Fetch","","",
"441.0","00.EDB8","FF12"," INVALID_OPCODE","9.996617 ms
9.996617 ms","0000",
"","","","OP-CODE Fetch","","",
"443.0","00.EDB8","FF12"," INVALID_OPCODE","10.095850 ms
10.095850 ms","0000",
"","","","OP-CODE Fetch","","",
"445.0","00.EDB8","FF12"," INVALID_OPCODE","9.897033 ms
9.897033 ms","0000",
"","","","OP-CODE Fetch","","",
"447.0","00.EDB8","FF12"," INVALID_OPCODE","10.041900 ms
10.041900 ms","0000",
"","","","OP-CODE Fetch","","",
"449.0","00.EDB8","FF12"," INVALID_OPCODE","9.984434 ms
9.984434 ms","0000",
"","","","OP-CODE Fetch","","",
"451.0","00.EDB8","FF12"," INVALID_OPCODE","9.971583 ms
9.971583 ms","0000",
"","","","OP-CODE Fetch","","",
"453.0","00.EDB8","FF12"," INVALID_OPCODE","10.088533 ms
10.088533 ms","0000",
"","","","OP-CODE Fetch","","",
"455.0","00.EDB8","FF12"," INVALID_OPCODE","9.934050 ms
9.934050 ms","0000",
"","","","OP-CODE Fetch","","",
"457.0","00.EDB8","FF12"," INVALID_OPCODE","10.017600 ms
10.017600 ms","0000",
"","","","OP-CODE Fetch","","",
"459.0","00.EDB8","FF12"," INVALID_OPCODE","9.962517 ms
9.962517 ms","0000",
"","","","OP-CODE Fetch","","",
"461.0","00.EDB8","FF12"," INVALID_OPCODE","10.017200 ms
10.017200 ms","0000",
"","","","OP-CODE Fetch","","",
"463.0","00.EDB8","FF12"," INVALID_OPCODE","10.035933 ms
10.035933 ms","0000",
"","","","OP-CODE Fetch","","",
"465.0","00.EDB8","FF12"," INVALID_OPCODE","10.048500 ms
10.048500 ms","0000",
"","","","OP-CODE Fetch","","",
"467.0","00.EDB8","FF12"," INVALID_OPCODE","9.919534 ms
9.919534 ms","0000",
"","","","OP-CODE Fetch","","",
"469.0","00.EDB8","FF12"," INVALID_OPCODE","9.991350 ms
9.991350 ms","0000",
"","","","OP-CODE Fetch","","",
"471.0","00.EDB8","FF12"," INVALID_OPCODE","10.011733 ms
10.011733 ms","0000",
"","","","OP-CODE Fetch","","",
"473.0","00.EDB8","FF12"," INVALID_OPCODE","10.035233 ms
10.035233 ms","0000",
"","","","OP-CODE Fetch","","",
"475.0","00.EDB8","FF12"," INVALID_OPCODE","10.012467 ms
10.012467 ms","0000",
"","","","OP-CODE Fetch","","",
"477.0","00.EDB8","FF12"," INVALID_OPCODE","9.941567 ms
9.941567 ms","0000",
"","","","OP-CODE Fetch","","",
"479.0","00.EDB8","FF12"," INVALID_OPCODE","10.008850 ms
10.008850 ms","0000",
"","","","OP-CODE Fetch","","",
"481.0","00.EDB8","FF12"," INVALID_OPCODE","10.077300 ms
10.077300 ms","0000",
"","","","OP-CODE Fetch","","",
"483.0","00.EDB8","FF12"," INVALID_OPCODE","9.908900 ms
9.908900 ms","0000",
"","","","OP-CODE Fetch","","",
"485.0","00.EDB8","FF12"," INVALID_OPCODE","10.057000 ms
10.057000 ms","0000",
"","","","OP-CODE Fetch","","",
"487.0","00.EDB8","FF12"," INVALID_OPCODE","9.934100 ms
9.934100 ms","0000",
"","","","OP-CODE Fetch","","",
"489.0","00.EDB8","FF12"," INVALID_OPCODE","10.089016 ms
10.089016 ms","0000",
"","","","OP-CODE Fetch","","",
"491.0","00.EDB8","FF12"," INVALID_OPCODE","9.930934 ms
9.930934 ms","0000",
"","","","OP-CODE Fetch","","",
"493.0","00.EDB8","FF12"," INVALID_OPCODE","10.000883 ms
10.000883 ms","0000",
"","","","OP-CODE Fetch","","",
"495.0","00.EDB8","FF12"," INVALID_OPCODE","10.010967 ms
10.010967 ms","0000",
"","","","OP-CODE Fetch","","",
"497.0","00.EDB8","FF12"," INVALID_OPCODE","9.971616 ms
9.971616 ms","0000",
"","","","OP-CODE Fetch","","",
"499.0","00.EDB8","FF12"," INVALID_OPCODE","10.047067 ms
10.047067 ms","0000",
"","","","OP-CODE Fetch","","",
"501.0","00.EDB8","FF12"," INVALID_OPCODE","9.962633 ms
9.962633 ms","0000",
"","","","OP-CODE Fetch","","",
"503.0","00.EDB8","FF12"," INVALID_OPCODE","10.003550 ms
10.003550 ms","0000",
"","","","OP-CODE Fetch","","",
"505.0","00.EDB8","FF12"," INVALID_OPCODE","10.011334 ms
10.011334 ms","0000",
"","","","OP-CODE Fetch","","",
"507.0","00.EDB8","FF12"," INVALID_OPCODE","10.041816 ms
10.041816 ms","0000",
"","","","OP-CODE Fetch","","",
"509.0","00.EDB8","FF12"," INVALID_OPCODE","9.949900 ms
9.949900 ms","0000",
"","","","OP-CODE Fetch","","",
"511.0","00.EDB8","FF12"," INVALID_OPCODE","10.003034 ms
10.003034 ms","0000",
"","","","OP-CODE Fetch","","",
"513.0","00.EDB8","FF12"," INVALID_OPCODE","9.981700 ms
9.981700 ms","0000",
"","","","OP-CODE Fetch","","",
"515.0","00.EDB8","FF12"," INVALID_OPCODE","10.006416 ms
10.006416 ms","0000",
"","","","OP-CODE Fetch","","",
"517.0","00.EDB8","FF12"," INVALID_OPCODE","10.054550 ms
10.054550 ms","0000",
"","","","OP-CODE Fetch","","",
"519.0","00.EDB8","FF12"," INVALID_OPCODE","9.962834 ms
9.962834 ms","0000",
"","","","OP-CODE Fetch","","",
"521.0","00.EDB8","FF12"," INVALID_OPCODE","9.980216 ms
9.980216 ms","0000",
"","","","OP-CODE Fetch","","",
"523.0","00.EDB8","FF12"," INVALID_OPCODE","10.090667 ms
10.090667 ms","0000",
"","","","OP-CODE Fetch","","",
"525.0","00.EDB8","FF12"," INVALID_OPCODE","9.967683 ms
9.967683 ms","0000",
"","","","OP-CODE Fetch","","",
"527.0","00.EDB8","FF12"," INVALID_OPCODE","9.965800 ms
9.965800 ms","0000",
"","","","OP-CODE Fetch","","",
"529.0","00.EDB8","FF12"," INVALID_OPCODE","9.982817 ms
9.982817 ms","0000",
"","","","OP-CODE Fetch","","",
"531.0","00.EDB8","FF12"," INVALID_OPCODE","9.999367 ms
9.999367 ms","0000",
"","","","OP-CODE Fetch","","",
"533.0","00.EDB8","FF12"," INVALID_OPCODE","10.059316 ms
10.059316 ms","0000",
"","","","OP-CODE Fetch","","",
"535.0","00.EDB8","FF12"," INVALID_OPCODE","9.936134 ms
9.936134 ms","0000",
"","","","OP-CODE Fetch","","",
"537.0","00.EDB8","FF12"," INVALID_OPCODE","10.017683 ms
10.017683 ms","0000",
"","","","OP-CODE Fetch","","",
"539.0","00.EDB8","FF12"," INVALID_OPCODE","10.002633 ms
10.002633 ms","0000",
"","","","OP-CODE Fetch","","",
"541.0","00.EDB8","FF12"," INVALID_OPCODE","10.070784 ms
10.070784 ms","0000",
"","","","OP-CODE Fetch","","",
"543.0","00.EDB8","FF12"," INVALID_OPCODE","9.952850 ms
9.952850 ms","0000",
"","","","OP-CODE Fetch","","",
"545.0","00.EDB8","FF12"," INVALID_OPCODE","9.979933 ms
9.979933 ms","0000",
"","","","OP-CODE Fetch","","",
"547.0","00.EDB8","FF12"," INVALID_OPCODE","10.002700 ms
10.002700 ms","0000",
"","","","OP-CODE Fetch","","",
"549.0","00.EDB8","FF12"," INVALID_OPCODE","10.024450 ms
10.024450 ms","0000",
"","","","OP-CODE Fetch","","",
"551.0","00.EDB8","FF12"," INVALID_OPCODE","9.975100 ms
9.975100 ms","0000",
"","","","OP-CODE Fetch","","",
"553.0","00.EDB8","FF12"," INVALID_OPCODE","10.008333 ms
10.008333 ms","0000",
"","","","OP-CODE Fetch","","",
"555.0","00.EDB8","FF12"," INVALID_OPCODE","10.021217 ms
10.021217 ms","0000",
"","","","OP-CODE Fetch","","",
"557.0","00.EDB8","FF12"," INVALID_OPCODE","9.970333 ms
9.970333 ms","0000",
"","","","OP-CODE Fetch","","",
"559.0","00.EDB8","FF12"," INVALID_OPCODE","9.977267 ms
9.977267 ms","0000",
"","","","OP-CODE Fetch","","",
"561.0","00.EDB8","FF12"," INVALID_OPCODE","10.077300 ms
10.077300 ms","0000",
"","","","OP-CODE Fetch","","",
"563.0","00.EDB8","FF12"," INVALID_OPCODE","9.947450 ms
9.947450 ms","0000",
"","","","OP-CODE Fetch","","",
"565.0","00.EDB8","FF12"," INVALID_OPCODE","10.014350 ms
10.014350 ms","0000",
"","","","OP-CODE Fetch","","",
"567.0","00.EDB8","FF12"," INVALID_OPCODE","9.970567 ms
9.970567 ms","0000",
"","","","OP-CODE Fetch","","",
"569.0","00.EDB8","FF12"," INVALID_OPCODE","10.053566 ms
10.053566 ms","0000",
"","","","OP-CODE Fetch","","",
"571.0","00.EDB8","FF12"," INVALID_OPCODE","10.007234 ms
10.007234 ms","0000",
"","","","OP-CODE Fetch","","",
"573.0","00.EDB8","FF12"," INVALID_OPCODE","9.960616 ms
9.960616 ms","0000",
"","","","OP-CODE Fetch","","",
"575.0","00.EDB8","FF12"," INVALID_OPCODE","9.974184 ms
9.974184 ms","0000",
"","","","OP-CODE Fetch","","",
"577.0","00.EDB8","FF12"," INVALID_OPCODE","10.022983 ms
10.022983 ms","0000",
"","","","OP-CODE Fetch","","",
"579.0","00.EDB8","FF12"," INVALID_OPCODE","10.029617 ms
10.029617 ms","0000",
"","","","OP-CODE Fetch","","",
"581.0","00.EDB8","FF12"," INVALID_OPCODE","9.962616 ms
9.962616 ms","0000",
"","","","OP-CODE Fetch","","",
"583.0","00.EDB8","FF12"," INVALID_OPCODE","10.004217 ms
10.004217 ms","0000",
"","","","OP-CODE Fetch","","",
"585.0","00.EDB8","FF12"," INVALID_OPCODE","10.008617 ms
10.008617 ms","0000",
"","","","OP-CODE Fetch","","",
"587.0","00.EDB8","FF12"," INVALID_OPCODE","10.041600 ms
10.041600 ms","0000",
"","","","OP-CODE Fetch","","",
"589.0","00.EDB8","FF12"," INVALID_OPCODE","9.950183 ms
9.950183 ms","0000",
"","","","OP-CODE Fetch","","",
"591.0","00.EDB8","FF12"," INVALID_OPCODE","10.016700 ms
10.016700 ms","0000",
"","","","OP-CODE Fetch","","",
"593.0","00.EDB8","FF12"," INVALID_OPCODE","10.025783 ms
10.025783 ms","0000",
"","","","OP-CODE Fetch","","",
"595.0","00.EDB8","FF12"," INVALID_OPCODE","9.935484 ms
9.935484 ms","0000",
"","","","OP-CODE Fetch","","",
"597.0","00.EDB8","FF12"," INVALID_OPCODE","10.095450 ms
10.095450 ms","0000",
"","","","OP-CODE Fetch","","",
"599.0","00.EDB8","FF12"," INVALID_OPCODE","9.928933 ms
9.928933 ms","0000",
"","","","OP-CODE Fetch","","",
"601.0","00.EDB8","FF12"," INVALID_OPCODE","9.999783 ms
9.999783 ms","0000",
"","","","OP-CODE Fetch","","",
"603.0","00.EDB8","FF12"," INVALID_OPCODE","10.074800 ms
10.074800 ms","0000",
"","","","OP-CODE Fetch","","",
"605.0","00.EDB8","FF12"," INVALID_OPCODE","9.965034 ms
9.965034 ms","0000",
"","","","OP-CODE Fetch","","",
"607.0","00.EDB8","FF12"," INVALID_OPCODE","9.965816 ms
9.965816 ms","0000",
"","","","OP-CODE Fetch","","",
"609.0","00.EDB8","FF12"," INVALID_OPCODE","9.982800 ms
9.982800 ms","0000",
"","","","OP-CODE Fetch","","",
"611.0","00.EDB8","FF12"," INVALID_OPCODE","9.999300 ms
9.999300 ms","0000",
"","","","OP-CODE Fetch","","",
"613.0","00.EDB8","FF12"," INVALID_OPCODE","10.059350 ms
10.059350 ms","0000",
"","","","OP-CODE Fetch","","",
"615.0","00.EDB8","FF12"," INVALID_OPCODE","9.938900 ms
9.938900 ms","0000",
"","","","OP-CODE Fetch","","",
"617.0","00.EDB8","FF12"," INVALID_OPCODE","10.016134 ms
10.016134 ms","0000",
"","","","OP-CODE Fetch","","",
"619.0","00.EDB8","FF12"," INVALID_OPCODE","10.008783 ms
10.008783 ms","0000",
"","","","OP-CODE Fetch","","",
"621.0","00.EDB8","FF12"," INVALID_OPCODE","10.064067 ms
10.064067 ms","0000",
"","","","OP-CODE Fetch","","",
"623.0","00.EDB8","FF12"," INVALID_OPCODE","9.954083 ms
9.954083 ms","0000",
"","","","OP-CODE Fetch","","",
"625.0","00.EDB8","FF12"," INVALID_OPCODE","9.973117 ms
9.973117 ms","0000",
"","","","OP-CODE Fetch","","",
"627.0","00.EDB8","FF12"," INVALID_OPCODE","10.002716 ms
10.002716 ms","0000",
"","","","OP-CODE Fetch","","",
"629.0","00.EDB8","FF12"," INVALID_OPCODE","10.009667 ms
10.009667 ms","0000",
"","","","OP-CODE Fetch","","",
"631.0","00.EDB8","FF12"," INVALID_OPCODE","10.017117 ms
10.017117 ms","0000",
"","","","OP-CODE Fetch","","",
"633.0","00.EDB8","FF12"," INVALID_OPCODE","9.971783 ms
9.971783 ms","0000",
"","","","OP-CODE Fetch","","",
"635.0","00.EDB8","FF12"," INVALID_OPCODE","10.006250 ms
10.006250 ms","0000",
"","","","OP-CODE Fetch","","",
"637.0","00.EDB8","FF12"," INVALID_OPCODE","9.978783 ms
9.978783 ms","0000",
"","","","OP-CODE Fetch","","",
"639.0","00.EDB8","FF12"," INVALID_OPCODE","10.006167 ms
10.006167 ms","0000",
"","","","OP-CODE Fetch","","",
"641.0","00.EDB8","FF12"," INVALID_OPCODE","9.998433 ms
9.998433 ms","0000",
"","","","OP-CODE Fetch","","",
"643.0","00.EDB8","FF12"," INVALID_OPCODE","9.993834 ms
9.993834 ms","0000",
"","","","OP-CODE Fetch","","",
"645.0","00.EDB8","FF12"," INVALID_OPCODE","10.009916 ms
10.009916 ms","0000",
"","","","OP-CODE Fetch","","",
"647.0","00.EDB8","FF12"," INVALID_OPCODE","10.032034 ms
10.032034 ms","0000",
"","","","OP-CODE Fetch","","",
"649.0","00.EDB8","FF12"," INVALID_OPCODE","9.982666 ms
9.982666 ms","0000",
"","","","OP-CODE Fetch","","",
"651.0","00.EDB8","FF12"," INVALID_OPCODE","9.998834 ms
9.998834 ms","0000",
"","","","OP-CODE Fetch","","",
"653.0","00.EDB8","FF12"," INVALID_OPCODE","10.060650 ms
10.060650 ms","0000",
"","","","OP-CODE Fetch","","",
"655.0","00.EDB8","FF12"," INVALID_OPCODE","9.943950 ms
9.943950 ms","0000",
"","","","OP-CODE Fetch","","",
"657.0","00.EDB8","FF12"," INVALID_OPCODE","10.018950 ms
10.018950 ms","0000",
"","","","OP-CODE Fetch","","",
"659.0","00.EDB8","FF12"," INVALID_OPCODE","9.959733 ms
9.959733 ms","0000",
"","","","OP-CODE Fetch","","",
"661.0","00.EDB8","FF12"," INVALID_OPCODE","10.007300 ms
10.007300 ms","0000",
"","","","OP-CODE Fetch","","",
"663.0","00.EDB8","FF12"," INVALID_OPCODE","10.034700 ms
10.034700 ms","0000",
"","","","OP-CODE Fetch","","",
"665.0","00.EDB8","FF12"," INVALID_OPCODE","10.049583 ms
10.049583 ms","0000",
"","","","OP-CODE Fetch","","",
"667.0","00.EDB8","FF12"," INVALID_OPCODE","9.919534 ms
9.919534 ms","0000",
"","","","OP-CODE Fetch","","",
"669.0","00.EDB8","FF12"," INVALID_OPCODE","9.999916 ms
9.999916 ms","0000",
"","","","OP-CODE Fetch","","",
"671.0","00.EDB8","FF12"," INVALID_OPCODE","10.012067 ms
10.012067 ms","0000",
"","","","OP-CODE Fetch","","",
"673.0","00.EDB8","FF12"," INVALID_OPCODE","10.035500 ms
10.035500 ms","0000",
"","","","OP-CODE Fetch","","",
"675.0","00.EDB8","FF12"," INVALID_OPCODE","10.003033 ms
10.003033 ms","0000",
"","","","OP-CODE Fetch","","",
"677.0","00.EDB8","FF12"," INVALID_OPCODE","9.941634 ms
9.941634 ms","0000",
"","","","OP-CODE Fetch","","",
"679.0","00.EDB8","FF12"," INVALID_OPCODE","10.010200 ms
10.010200 ms","0000",
"","","","OP-CODE Fetch","","",
"681.0","00.EDB8","FF12"," INVALID_OPCODE","10.077450 ms
10.077450 ms","0000",
"","","","OP-CODE Fetch","","",
"683.0","00.EDB8","FF12"," INVALID_OPCODE","9.920966 ms
9.920966 ms","0000",
"","","","OP-CODE Fetch","","",
"685.0","00.EDB8","FF12"," INVALID_OPCODE","10.053167 ms
10.053167 ms","0000",
"","","","OP-CODE Fetch","","",
"687.0","00.EDB8","FF12"," INVALID_OPCODE","9.960833 ms
9.960833 ms","0000",
"","","","OP-CODE Fetch","","",
"689.0","00.EDB8","FF12"," INVALID_OPCODE","10.053984 ms
10.053984 ms","0000",
"","","","OP-CODE Fetch","","",
"691.0","00.EDB8","FF12"," INVALID_OPCODE","9.935450 ms
9.935450 ms","0000",
"","","","OP-CODE Fetch","","",
"693.0","00.EDB8","FF12"," INVALID_OPCODE","9.999783 ms
9.999783 ms","0000",
"","","","OP-CODE Fetch","","",
"695.0","00.EDB8","FF12"," INVALID_OPCODE","10.010967 ms
10.010967 ms","0000",
"","","","OP-CODE Fetch","","",
"697.0","00.EDB8","FF12"," INVALID_OPCODE","9.971650 ms
9.971650 ms","0000",
"","","","OP-CODE Fetch","","",
"699.0","00.EDB8","FF12"," INVALID_OPCODE","10.087716 ms
10.087716 ms","0000",
"","","","OP-CODE Fetch","","",
"701.0","00.EDB8","FF12"," INVALID_OPCODE","9.956167 ms
9.956167 ms","0000",
"","","","OP-CODE Fetch","","",
"703.0","00.EDB8","FF12"," INVALID_OPCODE","9.965100 ms
9.965100 ms","0000",
"","","","OP-CODE Fetch","","",
"705.0","00.EDB8","FF12"," INVALID_OPCODE","10.009350 ms
10.009350 ms","0000",
"","","","OP-CODE Fetch","","",
"707.0","00.EDB8","FF12"," INVALID_OPCODE","10.078783 ms
10.078783 ms","0000",
"","","","OP-CODE Fetch","","",
"709.0","00.EDB8","FF12"," INVALID_OPCODE","9.948450 ms
9.948450 ms","0000",
"","","","OP-CODE Fetch","","",
"711.0","00.EDB8","FF12"," INVALID_OPCODE","10.012867 ms
10.012867 ms","0000",
"","","","OP-CODE Fetch","","",
"713.0","00.EDB8","FF12"," INVALID_OPCODE","9.945167 ms
9.945167 ms","0000",
"","","","OP-CODE Fetch","","",
"715.0","00.EDB8","FF12"," INVALID_OPCODE","10.033033 ms
10.033033 ms","0000",
"","","","OP-CODE Fetch","","",
"717.0","00.EDB8","FF12"," INVALID_OPCODE","9.978217 ms
9.978217 ms","0000",
"","","","OP-CODE Fetch","","",
"719.0","00.EDB8","FF12"," INVALID_OPCODE","10.009333 ms
10.009333 ms","0000",
"","","","OP-CODE Fetch","","",
"721.0","00.EDB8","FF12"," INVALID_OPCODE","9.995067 ms
9.995067 ms","0000",
"","","","OP-CODE Fetch","","",
"723.0","00.EDB8","FF12"," INVALID_OPCODE","9.989883 ms
9.989883 ms","0000",
"","","","OP-CODE Fetch","","",
"725.0","00.EDB8","FF12"," INVALID_OPCODE","10.009917 ms
10.009917 ms","0000",
"","","","OP-CODE Fetch","","",
"727.0","00.EDB8","FF12"," INVALID_OPCODE","10.041733 ms
10.041733 ms","0000",
"","","","OP-CODE Fetch","","",
"729.0","00.EDB8","FF12"," INVALID_OPCODE","9.972717 ms
9.972717 ms","0000",
"","","","OP-CODE Fetch","","",
"731.0","00.EDB8","FF12"," INVALID_OPCODE","9.998966 ms
9.998966 ms","0000",
"","","","OP-CODE Fetch","","",
"733.0","00.EDB8","FF12"," INVALID_OPCODE","10.060367 ms
10.060367 ms","0000",
"","","","OP-CODE Fetch","","",
"735.0","00.EDB8","FF12"," INVALID_OPCODE","9.957217 ms
9.957217 ms","0000",
"","","","OP-CODE Fetch","","",
"737.0","00.EDB8","FF12"," INVALID_OPCODE","9.977200 ms
9.977200 ms","0000",
"","","","OP-CODE Fetch","","",
"739.0","00.EDB8","FF12"," INVALID_OPCODE","10.043733 ms
10.043733 ms","0000",
"","","","OP-CODE Fetch","","",
"741.0","00.EDB8","FF12"," INVALID_OPCODE","9.965583 ms
9.965583 ms","0000",
"","","","OP-CODE Fetch","","",
"743.0","00.EDB8","FF12"," INVALID_OPCODE","9.978384 ms
9.978384 ms","0000",
"","","","OP-CODE Fetch","","",
"745.0","00.EDB8","FF12"," INVALID_OPCODE","10.018133 ms
10.018133 ms","0000",
"","","","OP-CODE Fetch","","",
"747.0","00.EDB8","FF12"," INVALID_OPCODE","10.078800 ms
10.078800 ms","0000",
"","","","OP-CODE Fetch","","",
"749.0","00.EDB8","FF12"," INVALID_OPCODE","9.949617 ms
9.949617 ms","0000",
"","","","OP-CODE Fetch","","",
"751.0","00.EDB8","FF12"," INVALID_OPCODE","10.016933 ms
10.016933 ms","0000",
"","","","OP-CODE Fetch","","",
"753.0","00.EDB8","FF12"," INVALID_OPCODE","9.936217 ms
9.936217 ms","0000",
"","","","OP-CODE Fetch","","",
"755.0","00.EDB8","FF12"," INVALID_OPCODE","10.049833 ms
10.049833 ms","0000",
"","","","OP-CODE Fetch","","",
"757.0","00.EDB8","FF12"," INVALID_OPCODE","9.978700 ms
9.978700 ms","0000",
"","","","OP-CODE Fetch","","",
"759.0","00.EDB8","FF12"," INVALID_OPCODE","10.005483 ms
10.005483 ms","0000",
"","","","OP-CODE Fetch","","",
"761.0","00.EDB8","FF12"," INVALID_OPCODE","9.965767 ms
9.965767 ms","0000",
"","","","OP-CODE Fetch","","",
"763.0","00.EDB8","FF12"," INVALID_OPCODE","10.034717 ms
10.034717 ms","0000",
"","","","OP-CODE Fetch","","",
"765.0","00.EDB8","FF12"," INVALID_OPCODE","9.970083 ms
9.970083 ms","0000",
"","","","OP-CODE Fetch","","",
"767.0","00.EDB8","FF12"," INVALID_OPCODE","10.049817 ms
10.049817 ms","0000",
"","","","OP-CODE Fetch","","",
"769.0","00.EDB8","FF12"," INVALID_OPCODE","9.976433 ms
9.976433 ms","0000",
"","","","OP-CODE Fetch","","",
"771.0","00.EDB8","FF12"," INVALID_OPCODE","10.043850 ms
10.043850 ms","0000",
"","","","OP-CODE Fetch","","",
"773.0","00.EDB8","FF12"," INVALID_OPCODE","9.927267 ms
9.927267 ms","0000",
"","","","OP-CODE Fetch","","",
"775.0","00.EDB8","FF12"," INVALID_OPCODE","10.006250 ms
10.006250 ms","0000",
"","","","OP-CODE Fetch","","",
"777.0","00.EDB8","FF12"," INVALID_OPCODE","10.056950 ms
10.056950 ms","0000",
"","","","OP-CODE Fetch","","",
"779.0","00.EDB8","FF12"," INVALID_OPCODE","9.961450 ms
9.961450 ms","0000",
"","","","OP-CODE Fetch","","",
"781.0","00.EDB8","FF12"," INVALID_OPCODE","9.972466 ms
9.972466 ms","0000",
"","","","OP-CODE Fetch","","",
"783.0","00.EDB8","FF12"," INVALID_OPCODE","10.068600 ms
10.068600 ms","0000",
"","","","OP-CODE Fetch","","",
"785.0","00.EDB8","FF12"," INVALID_OPCODE","9.942884 ms
9.942884 ms","0000",
"","","","OP-CODE Fetch","","",
"787.0","00.EDB8","FF12"," INVALID_OPCODE","9.997333 ms
9.997333 ms","0000",
"","","","OP-CODE Fetch","","",
"789.0","00.EDB8","FF12"," INVALID_OPCODE","9.992300 ms
9.992300 ms","0000",
"","","","OP-CODE Fetch","","",
"791.0","00.EDB8","FF12"," INVALID_OPCODE","10.048400 ms
10.048400 ms","0000",
"","","","OP-CODE Fetch","","",
"793.0","00.EDB8","FF12"," INVALID_OPCODE","10.036850 ms
10.036850 ms","0000",
"","","","OP-CODE Fetch","","",
"795.0","00.EDB8","FF12"," INVALID_OPCODE","9.931950 ms
9.931950 ms","0000",
"","","","OP-CODE Fetch","","",
"797.0","00.EDB8","FF12"," INVALID_OPCODE","9.983367 ms
9.983367 ms","0000",
"","","","OP-CODE Fetch","","",
"799.0","00.EDB8","FF12"," INVALID_OPCODE","10.093950 ms
10.093950 ms","0000",
"","","","OP-CODE Fetch","","",
"801.0","00.EDB8","FF12"," INVALID_OPCODE","9.942166 ms
9.942166 ms","0000",
"","","","OP-CODE Fetch","","",
"803.0","00.EDB8","FF12"," INVALID_OPCODE","9.981750 ms
9.981750 ms","0000",
"","","","OP-CODE Fetch","","",
"805.0","00.EDB8","FF12"," INVALID_OPCODE","10.057167 ms
10.057167 ms","0000",
"","","","OP-CODE Fetch","","",
"807.0","00.EDB8","FF12"," INVALID_OPCODE","9.941817 ms
9.941817 ms","0000",
"","","","OP-CODE Fetch","","",
"809.0","00.EDB8","FF12"," INVALID_OPCODE","10.035050 ms
10.035050 ms","0000",
"","","","OP-CODE Fetch","","",
"811.0","00.EDB8","FF12"," INVALID_OPCODE","10.054283 ms
10.054283 ms","0000",
"","","","OP-CODE Fetch","","",
"813.0","00.EDB8","FF12"," INVALID_OPCODE","9.913383 ms
9.913383 ms","0000",
"","","","OP-CODE Fetch","","",
"815.0","00.EDB8","FF12"," INVALID_OPCODE","9.990300 ms
9.990300 ms","0000",
"","","","OP-CODE Fetch","","",
"817.0","00.EDB8","FF12"," INVALID_OPCODE","10.066267 ms
10.066267 ms","0000",
"","","","OP-CODE Fetch","","",
"819.0","00.EDB8","FF12"," INVALID_OPCODE","9.943833 ms
9.943833 ms","0000",
"","","","OP-CODE Fetch","","",
"821.0","00.EDB8","FF12"," INVALID_OPCODE","10.018000 ms
10.018000 ms","0000",
"","","","OP-CODE Fetch","","",
"823.0","00.EDB8","FF12"," INVALID_OPCODE","10.008817 ms
10.008817 ms","0000",
"","","","OP-CODE Fetch","","",
"825.0","00.EDB8","FF12"," INVALID_OPCODE","9.975983 ms
9.975983 ms","0000",
"","","","OP-CODE Fetch","","",
"827.0","00.EDB8","FF12"," INVALID_OPCODE","10.018000 ms
10.018000 ms","0000",
"","","","OP-CODE Fetch","","",
"829.0","00.EDB8","FF12"," INVALID_OPCODE","10.037950 ms
10.037950 ms","0000",
"","","","OP-CODE Fetch","","",
"831.0","00.EDB8","FF12"," INVALID_OPCODE","9.960467 ms
9.960467 ms","0000",
"","","","OP-CODE Fetch","","",
"833.0","00.EDB8","FF12"," INVALID_OPCODE","9.984600 ms
9.984600 ms","0000",
"","","","OP-CODE Fetch","","",
"835.0","00.EDB8","FF12"," INVALID_OPCODE","9.983717 ms
9.983717 ms","0000",
"","","","OP-CODE Fetch","","",
"837.0","00.EDB8","FF12"," INVALID_OPCODE","10.100200 ms
10.100200 ms","0000",
"","","","OP-CODE Fetch","","",
"839.0","00.EDB8","FF12"," INVALID_OPCODE","9.904883 ms
9.904883 ms","0000",
"","","","OP-CODE Fetch","","",
"841.0","00.EDB8","FF12"," INVALID_OPCODE","10.054917 ms
10.054917 ms","0000",
"","","","OP-CODE Fetch","","",
"843.0","00.EDB8","FF12"," INVALID_OPCODE","9.956116 ms
9.956116 ms","0000",
