"Number","Address","Data","Content","Time","AUX",
"947.0","00.EDB8","FF12"," INVALID_OPCODE","4.730649916 s ","0000",
"","","","OP-CODE Fetch","","",
"949.0","00.EDB8","FF12"," INVALID_OPCODE","4.740718500 s ","0000",
"","","","OP-CODE Fetch","","",
"951.0","00.EDB8","FF12"," INVALID_OPCODE","4.750680350 s ","0000",
"","","","OP-CODE Fetch","","",
"953.0","00.EDB8","FF12"," INVALID_OPCODE","4.760661500 s ","0000",
"","","","OP-CODE Fetch","","",
"955.0","00.EDB8","FF12"," INVALID_OPCODE","4.770698550 s ","0000",
"","","","OP-CODE Fetch","","",
"957.0","00.EDB8","FF12"," INVALID_OPCODE","4.780689700 s ","0000",
"","","","OP-CODE Fetch","","",
"959.0","00.EDB8","FF12"," INVALID_OPCODE","4.790653033 s ","0000",
"","","","OP-CODE Fetch","","",
"961.0","00.EDB8","FF12"," INVALID_OPCODE","4.800705666 s ","0000",
"","","","OP-CODE Fetch","","",
"963.0","00.EDB8","FF12"," INVALID_OPCODE","4.810675383 s ","0000",
"","","","OP-CODE Fetch","","",
"965.0","00.EDB8","FF12"," INVALID_OPCODE","4.820728333 s ","0000",
"","","","OP-CODE Fetch","","",
"967.0","00.EDB8","FF12"," INVALID_OPCODE","4.830680466 s ","0000",
"","","","OP-CODE Fetch","","",
"969.0","00.EDB8","FF12"," INVALID_OPCODE","4.840659283 s ","0000",
"","","","OP-CODE Fetch","","",
"971.0","00.EDB8","FF12"," INVALID_OPCODE","4.850655850 s ","0000",
"","","","OP-CODE Fetch","","",
"973.0","00.EDB8","FF12"," INVALID_OPCODE","4.860718733 s ","0000",
"","","","OP-CODE Fetch","","",
"975.0","00.EDB8","FF12"," INVALID_OPCODE","4.870723283 s ","0000",
"","","","OP-CODE Fetch","","",
"977.0","00.EDB8","FF12"," INVALID_OPCODE","4.880705566 s ","0000",
"","","","OP-CODE Fetch","","",
"979.0","00.EDB8","FF12"," INVALID_OPCODE","4.890652600 s ","0000",
"","","","OP-CODE Fetch","","",
"981.0","00.EDB8","FF12"," INVALID_OPCODE","4.900720583 s ","0000",
"","","","OP-CODE Fetch","","",
"983.0","00.EDB8","FF12"," INVALID_OPCODE","4.910662500 s ","0000",
"","","","OP-CODE Fetch","","",
"985.0","00.EDB8","FF12"," INVALID_OPCODE","4.920745700 s ","0000",
"","","","OP-CODE Fetch","","",
"987.0","00.EDB8","FF12"," INVALID_OPCODE","4.930695333 s ","0000",
"","","","OP-CODE Fetch","","",
"989.0","00.EDB8","FF12"," INVALID_OPCODE","4.940664566 s ","0000",
"","","","OP-CODE Fetch","","",
"991.0","00.EDB8","FF12"," INVALID_OPCODE","4.950667066 s ","0000",
"","","","OP-CODE Fetch","","",
"993.0","00.EDB8","FF12"," INVALID_OPCODE","4.960735216 s ","0000",
"","","","OP-CODE Fetch","","",
"995.0","00.EDB8","FF12"," INVALID_OPCODE","4.970747200 s ","0000",
"","","","OP-CODE Fetch","","",
"997.0","00.EDB8","FF12"," INVALID_OPCODE","4.980654850 s ","0000",
"","","","OP-CODE Fetch","","",
"999.0","00.EDB8","FF12"," INVALID_OPCODE","4.990678150 s ","0000",
"","","","OP-CODE Fetch","","",
"1001.0","00.EDB8","FF12"," INVALID_OPCODE","5.000746316 s ","0000",
"","","","OP-CODE Fetch","","",
"1003.0","00.EDB8","FF12"," INVALID_OPCODE","5.010678966 s ","0000",
"","","","OP-CODE Fetch","","",
"1005.0","00.EDB8","FF12"," INVALID_OPCODE","5.020658966 s ","0000",
"","","","OP-CODE Fetch","","",
"1007.0","00.EDB8","FF12"," INVALID_OPCODE","5.030721200 s ","0000",
"","","","OP-CODE Fetch","","",
"1009.0","00.EDB8","FF12"," INVALID_OPCODE","5.040663200 s ","0000",
"","","","OP-CODE Fetch","","",
"1011.0","00.EDB8","FF12"," INVALID_OPCODE","5.050698433 s ","0000",
"","","","OP-CODE Fetch","","",
"1013.0","00.EDB8","FF12"," INVALID_OPCODE","5.060757866 s ","0000",
"","","","OP-CODE Fetch","","",
"1015.0","00.EDB8","FF12"," INVALID_OPCODE","5.070671466 s ","0000",
"","","","OP-CODE Fetch","","",
"1017.0","00.EDB8","FF12"," INVALID_OPCODE","5.080689800 s ","0000",
"","","","OP-CODE Fetch","","",
"1019.0","00.EDB8","FF12"," INVALID_OPCODE","5.090714916 s ","0000",
"","","","OP-CODE Fetch","","",
"1021.0","00.EDB8","FF12"," INVALID_OPCODE","5.100660266 s ","0000",
"","","","OP-CODE Fetch","","",
"1023.0","00.EDB8","FF12"," INVALID_OPCODE","5.110678750 s ","0000",
"","","","OP-CODE Fetch","","",
"1025.0","00.EDB8","FF12"," INVALID_OPCODE","5.120679300 s ","0000",
"","","","OP-CODE Fetch","","",
"1027.0","00.EDB8","FF12"," INVALID_OPCODE","5.130665500 s ","0000",
"","","","OP-CODE Fetch","","",
"1029.0","00.EDB8","FF12"," INVALID_OPCODE","5.140673816 s ","0000",
"","","","OP-CODE Fetch","","",
"1031.0","00.EDB8","FF12"," INVALID_OPCODE","5.150711883 s ","0000",
"","","","OP-CODE Fetch","","",
"1033.0","00.EDB8","FF12"," INVALID_OPCODE","5.160672200 s ","0000",
"","","","OP-CODE Fetch","","",
"1035.0","00.EDB8","FF12"," INVALID_OPCODE","5.170658066 s ","0000",
"","","","OP-CODE Fetch","","",
"1037.0","00.EDB8","FF12"," INVALID_OPCODE","5.180669316 s ","0000",
"","","","OP-CODE Fetch","","",
"1039.0","00.EDB8","FF12"," INVALID_OPCODE","5.190751500 s ","0000",
"","","","OP-CODE Fetch","","",
"1041.0","00.EDB8","FF12"," INVALID_OPCODE","5.200693200 s ","0000",
"","","","OP-CODE Fetch","","",
"1043.0","00.EDB8","FF12"," INVALID_OPCODE","5.210702016 s ","0000",
"","","","OP-CODE Fetch","","",
"1045.0","00.EDB8","FF12"," INVALID_OPCODE","5.220660250 s ","0000",
"","","","OP-CODE Fetch","","",
"1047.0","00.EDB8","FF12"," INVALID_OPCODE","5.230693366 s ","0000",
"","","","OP-CODE Fetch","","",
"1049.0","00.EDB8","FF12"," INVALID_OPCODE","5.240660950 s ","0000",
"","","","OP-CODE Fetch","","",
"1051.0","00.EDB8","FF12"," INVALID_OPCODE","5.250731250 s ","0000",
"","","","OP-CODE Fetch","","",
"1053.0","00.EDB8","FF12"," INVALID_OPCODE","5.260714683 s ","0000",
"","","","OP-CODE Fetch","","",
"1055.0","00.EDB8","FF12"," INVALID_OPCODE","5.270672533 s ","0000",
"","","","OP-CODE Fetch","","",
"1057.0","00.EDB8","FF12"," INVALID_OPCODE","5.280687450 s ","0000",
"","","","OP-CODE Fetch","","",
"1059.0","00.EDB8","FF12"," INVALID_OPCODE","5.290681816 s ","0000",
"","","","OP-CODE Fetch","","",
"1061.0","00.EDB8","FF12"," INVALID_OPCODE","5.300667683 s ","0000",
"","","","OP-CODE Fetch","","",
"1063.0","00.EDB8","FF12"," INVALID_OPCODE","5.310718250 s ","0000",
"","","","OP-CODE Fetch","","",
"1065.0","00.EDB8","FF12"," INVALID_OPCODE","5.320695200 s ","0000",
"","","","OP-CODE Fetch","","",
"1067.0","00.EDB8","FF12"," INVALID_OPCODE","5.330681500 s ","0000",
"","","","OP-CODE Fetch","","",
"1069.0","00.EDB8","FF12"," INVALID_OPCODE","5.340699516 s ","0000",
"","","","OP-CODE Fetch","","",
"1071.0","00.EDB8","FF12"," INVALID_OPCODE","5.350727766 s ","0000",
"","","","OP-CODE Fetch","","",
"1073.0","00.EDB8","FF12"," INVALID_OPCODE","5.360689066 s ","0000",
"","","","OP-CODE Fetch","","",
"1075.0","00.EDB8","FF12"," INVALID_OPCODE","5.370664433 s ","0000",
"","","","OP-CODE Fetch","","",
"1077.0","00.EDB8","FF12"," INVALID_OPCODE","5.380679666 s ","0000",
"","","","OP-CODE Fetch","","",
"1079.0","00.EDB8","FF12"," INVALID_OPCODE","5.390711266 s ","0000",
"","","","OP-CODE Fetch","","",
"1081.0","00.EDB8","FF12"," INVALID_OPCODE","5.400700350 s ","0000",
"","","","OP-CODE Fetch","","",
"1083.0","00.EDB8","FF12"," INVALID_OPCODE","5.410751066 s ","0000",
"","","","OP-CODE Fetch","","",
"1085.0","00.EDB8","FF12"," INVALID_OPCODE","5.420670033 s ","0000",
"","","","OP-CODE Fetch","","",
"1087.0","00.EDB8","FF12"," INVALID_OPCODE","5.430670300 s ","0000",
"","","","OP-CODE Fetch","","",
"1089.0","00.EDB8","FF12"," INVALID_OPCODE","5.440725383 s ","0000",
"","","","OP-CODE Fetch","","",
"1091.0","00.EDB8","FF12"," INVALID_OPCODE","5.450684266 s ","0000",
"","","","OP-CODE Fetch","","",
"1093.0","00.EDB8","FF12"," INVALID_OPCODE","5.460674483 s ","0000",
"","","","OP-CODE Fetch","","",
"1095.0","00.EDB8","FF12"," INVALID_OPCODE","5.470673033 s ","0000",
"","","","OP-CODE Fetch","","",
"1097.0","00.EDB8","FF12"," INVALID_OPCODE","5.480691816 s ","0000",
"","","","OP-CODE Fetch","","",
"1099.0","00.EDB8","FF12"," INVALID_OPCODE","5.490722983 s ","0000",
"","","","OP-CODE Fetch","","",
"1101.0","00.EDB8","FF12"," INVALID_OPCODE","5.500676566 s ","0000",
"","","","OP-CODE Fetch","","",
"1103.0","00.EDB8","FF12"," INVALID_OPCODE","5.510763100 s ","0000",
"","","","OP-CODE Fetch","","",
"1105.0","00.EDB8","FF12"," INVALID_OPCODE","5.520696550 s ","0000",
"","","","OP-CODE Fetch","","",
"1107.0","00.EDB8","FF12"," INVALID_OPCODE","5.530692383 s ","0000",
"","","","OP-CODE Fetch","","",
"1109.0","00.EDB8","FF12"," INVALID_OPCODE","5.540747383 s ","0000",
"","","","OP-CODE Fetch","","",
"1111.0","00.EDB8","FF12"," INVALID_OPCODE","5.550701100 s ","0000",
"","","","OP-CODE Fetch","","",
"1113.0","00.EDB8","FF12"," INVALID_OPCODE","5.560685983 s ","0000",
"","","","OP-CODE Fetch","","",
"1115.0","00.EDB8","FF12"," INVALID_OPCODE","5.570721783 s ","0000",
"","","","OP-CODE Fetch","","",
"1117.0","00.EDB8","FF12"," INVALID_OPCODE","5.580704066 s ","0000",
"","","","OP-CODE Fetch","","",
"1119.0","00.EDB8","FF12"," INVALID_OPCODE","5.590702216 s ","0000",
"","","","OP-CODE Fetch","","",
"1121.0","00.EDB8","FF12"," INVALID_OPCODE","5.600716316 s ","0000",
"","","","OP-CODE Fetch","","",
"1123.0","00.EDB8","FF12"," INVALID_OPCODE","5.610695216 s ","0000",
"","","","OP-CODE Fetch","","",
"1125.0","00.EDB8","FF12"," INVALID_OPCODE","5.620687216 s ","0000",
"","","","OP-CODE Fetch","","",
"1127.0","00.EDB8","FF12"," INVALID_OPCODE","5.630721916 s ","0000",
"","","","OP-CODE Fetch","","",
"1129.0","00.EDB8","FF12"," INVALID_OPCODE","5.640776833 s ","0000",
"","","","OP-CODE Fetch","","",
"1131.0","00.EDB8","FF12"," INVALID_OPCODE","5.650698816 s ","0000",
"","","","OP-CODE Fetch","","",
"1133.0","00.EDB8","FF12"," INVALID_OPCODE","5.660686216 s ","0000",
"","","","OP-CODE Fetch","","",
"1135.0","00.EDB8","FF12"," INVALID_OPCODE","5.670752100 s ","0000",
"","","","OP-CODE Fetch","","",
"1137.0","00.EDB8","FF12"," INVALID_OPCODE","5.680735666 s ","0000",
"","","","OP-CODE Fetch","","",
